R;P;T
280,742248415947;1618,74287414551;486,326767921448
585,512440999349;1832,06945800781;422,107406616211
333,798080444336;976,270383834839;175,418915748596
414,625469207764;1793,61157226563;433,860967000326
359,315851847331;1417,90234375;243,610822041829
379,740239461263;1135,21114603678;383,404351552327
189,971249898275;1101,1945699056;427,464172363281
478,50993347168;475,194692611694;144,290996551514
343,159744262695;273,965171813965;110,136976242065
310,785689353943;1987,52386474609;639,441802978516
271,73876953125;1353,98068237305;315,066963195801
168,949356079102;283,79207611084;134,134788513184
195,659339904785;472,925796508789;199,973678588867
116,518741607666;739,341003417969;309,180656433105
128,692371368408;256,389015197754;77,037871837616
68,251522064209;300,445404052734;50,4962602257729
88,7972068786621;221,041564941406;191,36595916748
173,135231018066;797,56103515625;247,834136962891
117,841796875;1196,46789550781;332,291656494141
161,650985717773;384,82511138916;160,219699859619
155,388069152832;445,781524658203;131,300354003906
120,722087860107;183,957975387573;191,053153991699
77,7595367431641;755,912475585938;249,740409851074
214,134868621826;1224,39256668091;329,301666259766
90,6543750762939;1553,90872192383;456,298446655273
232,403762817383;638,489471435547;218,126289367676
393,963287353516;1165,99963378906;364,545150756836
194,097053527832;1791,0654296875;554,323028564453
375,532806396484;388,425231933594;97,3429565429688
335,423767089844;198,285736083984;232,908874511719
453,215667724609;497,059875488281;178,998779296875
261,530914306641;823,224060058594;10,4162454605103
617,501953125;1896,62377929688;521,124328613281
165,627731323242;1495,89624023438;250,839279174805
519,041809082031;598,170959472656;141,291641235352
475,402709960938;274,054260253906;336,621154785156
610,071716308594;1086,90637207031;432,375701904297
311,76611328125;791,460876464844;22,2575454711914
505,808380126953;957,779663085938;227,458358764648
252,41520690918;696,567199707031;85,7440872192383
367,430480957031;448,62451171875;235,473251342773
366,177520751953;971,861877441406;366,746002197266
139,953002929688;604,670776367188;218,896835327148
135,418258666992;628,970703125;245,857131958008
260,223724365234;542,960205078125;265,238647460938
425,106689453125;1101,54052734375;366,214630126953
119,93627166748;1313,59619140625;233,549743652344
435,646179199219;1214,08264160156;328,075866699219
200,358047485352;301,552642822266;58,4461975097656
325,712982177734;89,099723815918;31,1536979675293
222,958572387695;81,8818511962891;170,569671630859
389,395935058594;1554,89599609375;462,264495849609
78,8111114501953;1452,83703613281;363,126342773438
112,638870239258;113,838447570801;79,3228607177734
95,5952606201172;387,656555175781;171,247268676758
55,2564315795898;106,711288452148;108,861427307129
